Qmethod,channelnum,period,deadline,capacity,throughput,utilisation,Queueing Delay,deadlineMissRatio,DMR1,DMR2,DMR3,DMR4,DMR5,DMR6,DMR7,DMR8,DMR9,DMR10,DMR11,DMR12,DMR13,DMR14,DMR15,DMR16,DMR17,DMR18,DMR19,DMR20,DMR21,DMR22,DMR23,DMR24,DMR25,DMR26,DMR27,DMR28,DMR29,DMR30
FCFS,16,5000,2000,1,0.0076608,0.956767,5456427,0.928547,0.873052,0.886314,0.883042,0.893826,0.901333,0.917715,0.926573,0.931609,0.933413,0.939055,0.94859,0.962419,0.9675,0.977495,0.992471,1.00287,0.99172,0,0,0,0,0,0,0,0
FCFS,17,5000,2000,3,0.00766793,0.957658,6513594,0.925152,0.871909,0.881828,0.881826,0.892918,0.899584,0.910663,0.924402,0.921506,0.933569,0.93766,0.950475,0.959028,0.968327,0.977678,0.995575,1.00778,1.00367,0.999166,0,0,0,0,0,0,0
FCFS,18,5000,2000,1,0.007675,0.958542,7122339,0.925698,0.869328,0.876396,0.881715,0.892713,0.895989,0.903876,0.920807,0.916579,0.922791,0.933477,0.948752,0.957771,0.967256,0.977573,0.992941,1.00199,1.00437,1.00914,0.997462,0,0,0,0,0,0
FCFS,19,5000,2000,1,0.0076856,0.959867,7724435,0.926709,0.86026,0.878274,0.8775,0.893989,0.896624,0.91107,0.920051,0.922675,0.926447,0.936144,0.947468,0.958074,0.966264,0.977814,0.991508,1.00349,1.00583,1.00922,1.00734,0.997295,0,0,0,0,0
FCFS,20,5000,2000,4,0.00769787,0.9614,8807161,0.929313,0.864822,0.869084,0.870427,0.881384,0.886893,0.900841,0.914465,0.914871,0.924456,0.932683,0.942273,0.957884,0.963489,0.97613,0.992957,1.00502,1.00375,1.00915,1.00726,1.00714,0.999272,0,0,0,0
FCFS,21,5000,2000,1,0.00768587,0.9599,9348243,0.929094,0.858104,0.869155,0.872096,0.881162,0.886798,0.905048,0.907317,0.913748,0.922932,0.93336,0.941565,0.955814,0.962839,0.984482,0.986947,1.0005,1.00163,1.00913,1.00718,1.00716,1.00925,0.997048,0,0,0
FCFS,22,5000,2000,4,0.0076946,0.960992,10174606,0.929896,0.852787,0.862828,0.869766,0.881495,0.893388,0.905106,0.91523,0.913338,0.918527,0.927929,0.934651,0.952721,0.963013,0.97457,0.993198,0.99636,1.00507,1.00908,1.00673,1.00704,1.0093,1.0068,0.999193,0,0
FCFS,23,5000,2000,2,0.0076826,0.959492,10707202,0.928573,0.84322,0.850085,0.857767,0.872279,0.881208,0.898059,0.907452,0.90751,0.916206,0.926581,0.939315,0.949291,0.956726,0.966349,0.985844,1.00104,1.00054,1.00905,1.00697,1.00696,1.00927,1.00683,1.00917,0.998342,0
FCFS,24,5000,2000,3,0.00767667,0.95875,11138971,0.927016,0.83976,0.847787,0.850691,0.864686,0.869891,0.891174,0.899622,0.903677,0.902421,0.918389,0.929788,0.946218,0.953452,0.965247,0.986468,0.996178,0.999685,1.009,1.00682,1.00678,1.00925,1.00674,1.00922,1.00823,0.998786
FCFS,0,5000,1000,4,0.000806667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,1,5000,1000,3,0.00140667,0.175,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
